recno,Name,Survey,zHD,e_zHD,zCMB,zHel,mBcorr,e_mBcorr,c,e_c,x1,e_x1,mB,e_mB,B14,SDSSII-SN,K17,PS1MD,B19,F18,C22,SimbadName,_RA,_DE
1062,"20111","SDSS",0.2428,0.00104,0.24267,0.24419,21.169,0.218,0.016,0.045,-0.025,0.616,21.163,0.05,1,1,0,1,0,0,1,"SDSS-II SN 20111",354.394,0.24744
1155,"4046","SDSS",0.27776,0.00511,0.27764,0.2792,21.366,0.243,0.0,0.044,0.806,0.528,21.267,0.052,1,1,0,1,0,0,1,"SDSS-II SN 4046",354.49833,0.64214
914,"15365","SDSS",0.18667,9.9E-4,0.18651,0.18796,20.503,0.142,-0.054,0.028,0.809,0.234,20.253,0.036,1,1,0,1,0,0,1,"SDSS-II SN 15365",354.55667,1.24889
994,"13641","SDSS",0.21794,0.00113,0.21781,0.2193,20.741,0.173,-0.046,0.033,1.023,0.287,20.52,0.042,1,1,0,1,0,0,1,"SDSS-II SN 13641",345.21866,-0.98122
902,"17391","SDSS",0.1836,0.00111,0.18345,0.1849,20.347,0.293,0.024,0.046,0.342,0.659,20.426,0.069,0,1,0,0,0,0,1,"SDSS-II SN 17391",347.55242,-0.93142
802,"20084","SDSS",0.13851,9.5E-4,0.13834,0.13973,19.787,0.318,0.149,0.031,0.079,0.287,20.31,0.044,0,0,0,0,0,0,1,"SDSS-II SN 20084",347.976,-0.57906
1233,"16211","SDSS",0.30949,0.00109,0.30939,0.31099,21.765,0.299,0.017,0.074,-1.953,0.799,21.882,0.098,0,0,0,0,0,0,1,"SDSS-II SN 16211",348.16288,0.26588
1291,"20106","SDSS",0.33147,0.00122,0.33137,0.333,21.981,0.284,-0.106,0.07,-1.045,0.764,21.793,0.083,1,1,0,1,0,0,1,"SDSS-II SN 20106",346.55429,0.32897
748,"13038","SDSS",0.10507,0.00508,0.10485,0.1062,19.177,0.235,-0.024,0.023,1.43,0.146,18.964,0.037,1,1,0,1,0,0,1,"SDSS-II SN 13038",347.82679,0.50461
1216,"7143","SDSS",0.30365,0.00109,0.30354,0.30514,21.825,0.196,0.016,0.045,-0.461,0.649,21.811,0.053,1,1,0,1,0,0,1,"SDSS-II SN 7143",345.26237,-0.20742
615,"2005ku","CSP",0.04439,8.7E-4,0.04397,0.04525,17.039,0.248,0.062,0.025,-0.195,0.146,17.31,0.038,0,0,1,0,0,0,0,"SN 2005ku",344.92754,0.01369
694,"PS15bjg","FOUND",0.06786,8.9E-4,0.06758,0.06889,18.241,0.189,-0.147,0.048,-0.876,0.257,18.054,0.07,0,0,0,0,0,0,1,"PS15bjg",343.79343,-0.41024
884,"13045","SDSS",0.17931,9.8E-4,0.17916,0.1806,20.283,0.228,0.061,0.035,-0.085,0.53,20.437,0.057,1,1,0,1,0,0,1,"SDSS-II SN 13045",345.02492,0.53767
1179,"2789","SDSS",0.28901,0.00108,0.2889,0.29048,21.49,0.227,-0.105,0.055,-0.791,0.551,21.319,0.064,1,1,0,1,0,0,1,"SDSS-II SN 2789",344.20142,0.40108
1269,"18617","SDSS",0.3258,0.00111,0.3257,0.32732,21.911,0.27,-0.026,0.058,-0.184,0.932,21.761,0.07,1,1,0,1,0,0,1,"SDSS-II SN 18617",345.761,0.84939
780,"16069","SDSS",0.12706,9.4E-4,0.12688,0.12825,19.56,0.258,0.162,0.028,0.897,0.223,19.872,0.043,0,0,0,1,0,0,1,"SDSS-II SN 16069",341.24505,-1.0064
778,"15459","SDSS",0.1256,9.4E-4,0.12542,0.12679,19.889,0.298,0.113,0.03,0.38,0.222,20.296,0.046,0,1,0,0,0,0,1,"SDSS-II SN 15459",340.701,-0.90176
904,"17168","SDSS",0.18389,9.9E-4,0.18376,0.18519,20.499,0.196,-0.038,0.034,0.545,0.315,20.357,0.045,1,1,0,1,0,0,1,"SDSS-II SN 17168",339.724,-1.16726
669,"2006py","CSP",0.05653,8.8E-4,0.05658,0.05787,17.657,0.183,-0.015,0.025,0.187,0.208,17.626,0.039,1,1,1,1,2,0,0,"SN 2006py",340.42499,-0.13692
1280,"13934","SDSS",0.32941,0.00111,0.32931,0.33093,22.158,0.309,-0.088,0.073,-0.655,0.885,21.966,0.093,1,1,0,1,0,0,1,"SDSS-II SN 13934",342.111,-0.43528
189,"2011im","SOUSA",0.01549,8.5E-4,0.01493,0.01616,15.02,0.339,0.091,0.057,-1.451,0.29,15.487,0.058,0,0,0,0,0,0,1,"SN 2011im",341.10508,-0.16722
932,"15674","SDSS",0.19568,0.00112,0.19555,0.197,20.705,0.211,0.003,0.039,-0.329,0.311,20.78,0.056,1,1,0,1,0,0,1,"SDSS-II SN 15674",340.82917,0.26292
875,"18604","SDSS",0.17498,9.8E-4,0.17483,0.17626,20.49,0.18,-0.042,0.037,-2.136,0.354,20.687,0.051,0,0,0,0,0,0,1,"SDSS-II SN 18604",340.921,0.42051
1011,"13025","SDSS",0.22299,0.00102,0.22287,0.22436,21.073,0.28,0.046,0.052,0.868,0.841,21.05,0.088,1,1,0,1,0,0,1,"SDSS-II SN 13025",341.568,0.41622
1172,"20245","SDSS",0.28734,0.00107,0.28723,0.2888,21.316,0.249,0.078,0.057,-0.695,0.926,21.458,0.072,1,1,0,1,0,0,1,"SDSS-II SN 20245",341.70533,0.75581
1101,"1112","SDSS",0.2562,0.00105,0.25609,0.25761,21.306,0.27,-0.018,0.053,-0.608,0.72,21.295,0.066,1,1,0,1,0,0,1,"SDSS-II SN 1112",339.0175,-0.37522
966,"15201","SDSS",0.20748,0.00101,0.20736,0.20881,21.063,0.333,0.152,0.056,-1.878,0.797,21.622,0.07,1,1,0,1,0,0,1,"SDSS-II SN 15201",337.519,0.00311
797,"18602","SDSS",0.13713,9.5E-4,0.13696,0.13834,19.709,0.258,0.064,0.03,0.91,0.187,19.866,0.051,1,1,0,1,0,0,1,"SDSS-II SN 18602",338.984,0.60911
905,"20048","SDSS",0.18402,9.9E-4,0.18388,0.18531,20.543,0.217,0.02,0.041,-0.677,0.522,20.673,0.056,1,1,0,1,0,0,1,"SDSS-II SN 20048",339.30792,0.73611
1272,"14456","SDSS",0.32804,0.00111,0.32794,0.32956,21.747,0.17,-0.02,0.051,-0.049,0.58,21.601,0.072,1,1,0,1,0,0,1,"SDSS-II SN 14456",343.551,1.05089
647,"PS16dnp","FOUND",0.05023,8.8E-4,0.04998,0.05127,17.605,0.161,-0.094,0.037,0.809,0.24,17.287,0.064,0,0,0,0,0,0,1,"PS16dnp",344.91462,2.14975
74,"1998dh","LOSS1",0.00814,8.4E-4,0.00769,0.00893,13.463,0.316,0.014,0.039,-0.603,0.036,13.598,0.05,0,0,0,0,0,0,1,"SN 1998dh",348.66796,4.53725
75,"1998dh","CfA2",0.00814,8.4E-4,0.00769,0.00893,13.362,0.316,0.054,0.03,-0.774,0.08,13.633,0.051,0,0,0,0,0,0,1,"SN 1998dh",348.66796,4.53725
823,"14437","SDSS",0.14806,9.6E-4,0.14792,0.14927,19.785,0.156,-0.098,0.026,0.619,0.124,19.487,0.052,1,1,0,1,0,0,1,"SDSS-II SN 14437",332.081,-1.19633
1086,"16106","SDSS",0.24983,0.00116,0.24973,0.2512,21.043,0.205,-0.141,0.05,-0.557,0.396,20.804,0.067,1,1,0,1,0,0,1,"SDSS-II SN 16106",332.08933,-1.14881
1030,"19008","SDSS",0.23086,0.00114,0.23075,0.2322,20.852,0.203,0.067,0.042,1.082,0.398,20.864,0.064,1,1,0,1,0,0,1,"SDSS-II SN 19008",331.96333,-1.06994
984,"8495","SDSS",0.21365,0.00101,0.21353,0.21498,20.755,0.188,-0.02,0.043,0.765,0.471,20.584,0.064,1,1,0,1,0,0,1,"SDSS-II SN 8495",335.26083,-0.74833
1139,"530037","PS1MD",0.26859,0.01006,0.2685,0.27,21.326,0.189,-0.114,0.034,0.337,0.287,20.996,0.067,0,0,0,3,0,0,1,"[JSR2018] psc530037",333.67075,-1.05043
812,"190260","PS1MD",0.14359,0.00138,0.14344,0.1448,19.861,0.127,-0.052,0.031,0.981,0.123,19.576,0.064,0,0,0,3,0,0,1,"[JSR2018] psc190260",333.96682,-0.82516
970,"200132","PS1MD",0.20868,0.01005,0.20856,0.21,20.85,0.238,-0.034,0.033,0.399,0.204,20.746,0.053,0,0,0,3,0,0,1,"[JSR2018] psc200132",334.49398,-0.69689
1025,"13072","SDSS",0.22928,0.00103,0.22917,0.23063,20.97,0.201,-0.008,0.045,0.402,0.405,20.863,0.066,1,1,0,1,0,0,1,"SDSS-II SN 13072",334.95942,0.02439
1414,"550137","PS1MD",0.41939,0.00155,0.41931,0.421,22.207,0.221,0.043,0.059,0.577,0.599,22.184,0.094,0,0,0,3,0,0,1,"[JSR2018] psc550137",334.7541,0.02965
1103,"9457","SDSS",0.25683,0.00105,0.25672,0.25823,21.249,0.25,-0.017,0.061,-0.334,0.603,21.205,0.082,1,1,0,1,0,0,1,"SDSS-II SN 9457",335.81437,0.25306
1104,"19207","SDSS",0.25731,0.00116,0.25721,0.2587,21.325,0.248,0.014,0.053,0.494,0.594,21.248,0.07,1,1,0,1,0,0,1,"SDSS-II SN 19207",333.46396,-0.92028
1275,"430003","PS1MD",0.32851,0.00149,0.32843,0.33,21.681,0.294,0.102,0.048,1.442,0.402,21.835,0.071,0,0,0,3,0,0,1,"[JSR2018] psc430003",333.38041,-0.45286
1346,"420417","PS1MD",0.36147,0.00151,0.36138,0.363,21.863,0.287,-0.037,0.059,-0.185,0.677,21.763,0.078,0,0,0,3,0,0,1,"[JSR2018] psc420417",333.49522,-0.19161
954,"19913","SDSS",0.20249,0.00112,0.20237,0.2038,20.742,0.157,-0.047,0.036,0.116,0.349,20.594,0.053,1,1,0,1,0,0,1,"SDSS-II SN 19913",333.762,-0.34173
1070,"420407","PS1MD",0.24523,0.00144,0.24512,0.2466,21.243,0.18,-0.037,0.039,-0.295,0.257,21.188,0.064,0,0,0,3,0,0,1,"[JSR2018] psc420407",333.949,-0.31552
1192,"420414","PS1MD",0.29256,0.00147,0.29246,0.294,21.442,0.223,-0.037,0.048,-0.992,0.316,21.483,0.06,0,0,0,3,0,0,1,"[JSR2018] psc420414",334.27617,0.0287
804,"190230","PS1MD",0.1388,0.00138,0.13864,0.14,19.794,0.128,-0.075,0.028,-1.413,0.136,19.82,0.042,0,0,0,3,0,0,1,"[JSR2018] psc190230",333.93697,0.42254
881,"5635","SDSS",0.17852,9.9E-4,0.17839,0.17979,20.714,0.206,-0.023,0.038,0.067,0.408,20.676,0.054,1,1,0,1,0,0,1,"SDSS-II SN 5635",333.183,-0.03504
777,"13044","SDSS",0.12472,9.4E-4,0.12455,0.12588,19.509,0.123,-0.071,0.023,-0.018,0.129,19.34,0.036,1,1,0,1,0,0,1,"SDSS-II SN 13044",332.543,0.50392
798,"21062","SDSS",0.13745,9.5E-4,0.13729,0.13864,20.098,0.229,0.019,0.032,0.722,0.35,20.113,0.044,1,1,0,1,0,0,1,"SDSS-II SN 21062",333.432,0.3963
768,"19953","SDSS",0.12207,9.4E-4,0.1219,0.12323,19.342,0.156,-0.131,0.022,0.729,0.184,18.955,0.036,1,1,0,1,0,0,1,"SDSS-II SN 19953",332.93,0.57936
860,"12856","SDSS",0.17042,9.8E-4,0.17029,0.17167,20.221,0.13,-0.087,0.024,0.863,0.204,19.893,0.036,1,1,0,1,0,0,1,"SDSS-II SN 12856",332.865,0.7556
1005,"19230","SDSS",0.22017,0.00113,0.22005,0.2215,20.67,0.241,0.083,0.047,-1.641,0.427,21.04,0.054,1,1,0,1,0,0,1,"SDSS-II SN 19230",332.89104,0.76478
1247,"530112","PS1MD",0.31453,0.00148,0.31444,0.316,21.872,0.153,-0.053,0.034,-0.64,0.273,21.817,0.044,0,0,0,3,0,0,1,"[JSR2018] psc530112",333.5692,0.92086
1085,"3199","SDSS",0.24972,0.00116,0.24961,0.2511,21.42,0.219,0.012,0.04,1.651,0.38,21.296,0.049,1,1,0,2,0,0,1,"SDSS-II SN 3199",333.29271,1.05058
1203,"570025","PS1MD",0.29855,0.01006,0.29845,0.3,21.401,0.272,-0.079,0.061,-0.224,0.781,21.255,0.103,0,0,0,3,0,0,1,"[JSR2018] psc570025",335.05962,0.37756
1148,"15356","SDSS",0.27351,0.00107,0.2734,0.27493,21.219,0.207,-0.017,0.048,-0.663,0.507,21.204,0.054,1,1,0,1,0,0,1,"SDSS-II SN 15356",335.053,0.40992
989,"1316","SDSS",0.21578,0.00101,0.21566,0.21711,20.972,0.257,-0.099,0.046,0.687,0.687,20.659,0.075,0,1,0,0,0,0,1,"SDSS-II SN 1316",334.86383,0.49442
801,"190340","PS1MD",0.1384,0.00138,0.13824,0.1396,19.77,0.121,-0.066,0.027,0.508,0.087,19.521,0.045,0,0,0,3,0,0,1,"[JSR2018] psc190340",334.13446,0.47329
1026,"3452","SDSS",0.22978,0.00103,0.22967,0.23114,20.882,0.186,-0.09,0.037,0.909,0.273,20.566,0.048,1,1,0,1,0,0,1,"SDSS-II SN 3452",334.6715,0.63919
1255,"80646","PS1MD",0.31822,0.00149,0.31813,0.3197,21.767,0.151,-0.09,0.038,-1.044,0.272,21.691,0.054,0,0,0,3,0,0,0,"[JSR2018] psc080646",334.62222,0.94149
1408,"530251","PS1MD",0.4114,0.00154,0.41131,0.413,22.581,0.241,0.065,0.052,0.024,0.478,22.703,0.065,0,0,0,3,0,0,1,"[JSR2018] psc530251",334.63427,1.11489
1081,"560152","PS1MD",0.24862,0.01005,0.24851,0.25,21.113,0.26,-0.091,0.036,-0.11,0.814,20.903,0.051,0,0,0,3,0,0,1,"[JSR2018] psc560152",334.80021,1.16022
1078,"3451","SDSS",0.24846,0.00104,0.24835,0.24984,20.95,0.175,-0.053,0.039,0.69,0.328,20.713,0.048,1,1,0,1,0,0,1,"SDSS-II SN 3451",334.06921,0.70819
890,"420159","PS1MD",0.18073,0.0014,0.18059,0.182,20.251,0.131,-0.063,0.027,0.269,0.206,20.047,0.037,0,0,0,3,0,0,1,"[JSR2018] psc420159",333.68448,1.21783
1252,"6100","SDSS",0.31623,0.00121,0.31613,0.3177,21.945,0.273,0.052,0.066,2.093,1.179,21.877,0.088,0,1,0,0,0,0,1,"SDSS-II SN 6100",333.48317,1.0865
948,"560150","PS1MD",0.1997,0.00141,0.19957,0.201,20.644,0.169,-0.048,0.032,-1.491,0.455,20.744,0.039,0,0,0,2,0,0,1,"[JSR2018] psc560150",333.9607,1.22758
1169,"440050","PS1MD",0.28557,0.00147,0.28547,0.287,21.452,0.184,-0.045,0.041,-0.19,0.716,21.357,0.052,0,0,0,4,0,0,1,"[JSR2018] psc440050",333.86696,1.54949
1024,"180561","PS1MD",0.22865,0.00143,0.22853,0.23,20.907,0.307,0.138,0.032,0.011,0.215,21.434,0.044,0,0,0,3,0,0,1,"[JSR2018] psc180561",334.46243,1.46844
703,"2006on","CfA3K",0.07089,8.9E-4,0.07068,0.07191,18.201,0.246,0.089,0.049,0.95,0.705,18.253,0.09,1,1,0,1,2,0,0,"SN 2006on",328.99368,-1.07022
751,"3256","SDSS",0.10711,9.2E-4,0.10694,0.10822,19.177,0.209,0.007,0.034,-0.425,0.165,19.331,0.061,0,1,0,0,0,0,1,"SDSS-II SN 3256",329.267,-0.22346
1186,"19027","SDSS",0.29123,0.00108,0.29114,0.29263,21.231,0.217,0.006,0.048,0.542,0.565,21.143,0.067,1,1,0,1,0,0,1,"SDSS-II SN 19027",328.884,-0.37181
831,"15132","SDSS",0.15318,9.6E-4,0.15304,0.15438,19.965,0.125,-0.132,0.022,1.065,0.15,19.518,0.034,0,0,0,0,0,0,1,"SDSS-II SN 15132",329.701,0.19851
956,"14212","SDSS",0.2032,0.001,0.20308,0.20449,20.713,0.144,-0.026,0.033,-0.316,0.179,20.672,0.044,0,0,0,0,0,0,1,"SDSS-II SN 14212",330.471,1.04449
1232,"5844","SDSS",0.30938,0.0012,0.3093,0.3108,21.723,0.269,-0.138,0.061,0.147,0.88,21.391,0.092,1,1,0,1,0,0,1,"SDSS-II SN 5844",327.78621,-0.84294
757,"18650","SDSS",0.11259,9.3E-4,0.11243,0.11371,19.368,0.161,-0.038,0.025,0.885,0.118,19.193,0.052,1,1,0,1,0,0,1,"SDSS-II SN 18650",328.447,0.01503
1166,"14261","SDSS",0.28446,0.00107,0.28436,0.28585,21.29,0.185,-0.033,0.045,0.672,0.481,21.119,0.067,1,1,0,1,0,0,1,"SDSS-II SN 14261",328.24,0.25367
955,"6780","SDSS",0.20279,0.001,0.20268,0.20406,20.584,0.183,-0.028,0.046,-1.75,0.388,20.742,0.072,1,1,0,1,0,0,1,"SDSS-II SN 6780",328.069,0.26708
909,"15461","SDSS",0.18493,9.9E-4,0.18482,0.18617,20.36,0.132,-0.109,0.027,-0.164,0.212,20.127,0.045,1,1,0,1,0,0,1,"SDSS-II SN 15461",326.848,-0.49476
959,"7243","SDSS",0.20334,0.001,0.20323,0.20462,20.681,0.214,-0.016,0.042,0.745,0.391,20.569,0.065,1,1,0,1,0,0,1,"SDSS-II SN 7243",328.079,0.47192
781,"744","SDSS",0.1271,9.4E-4,0.12694,0.12825,19.432,0.28,0.073,0.034,1.396,0.316,19.575,0.057,1,1,0,1,0,0,1,"SDSS-II SN 744",329.19854,0.3175
998,"5533","SDSS",0.21898,0.00102,0.21887,0.22028,20.876,0.217,0.007,0.042,-0.503,0.402,20.956,0.058,1,1,0,1,0,0,1,"SDSS-II SN 5533",328.67,0.41328
1119,"2017","SDSS",0.26172,0.00105,0.26162,0.26309,21.434,0.258,-0.102,0.05,1.419,0.572,21.065,0.064,1,1,0,1,0,0,1,"SDSS-II SN 2017",328.94333,0.59353
1171,"20040","SDSS",0.28665,0.00108,0.28655,0.28805,21.386,0.216,-0.106,0.046,1.116,0.735,21.024,0.056,1,1,0,1,0,0,1,"SDSS-II SN 20040",328.879,0.81508
973,"16482","SDSS",0.20948,0.00101,0.20937,0.21077,20.588,0.261,-0.023,0.047,-2.221,1.177,20.814,0.056,0,0,0,0,0,0,1,"SDSS-II SN 16482",328.7111,0.93305
997,"9467","SDSS",0.21897,0.00102,0.21885,0.22027,20.94,0.239,-0.138,0.057,-1.388,0.381,20.833,0.067,1,1,0,1,0,0,1,"SDSS-II SN 9467",328.95137,1.18083
1168,"17791","SDSS",0.28478,0.00118,0.28468,0.2862,21.861,0.35,-0.19,0.063,0.233,0.725,21.487,0.087,1,1,0,1,0,0,1,"SDSS-II SN 17791",332.37329,0.73789
1386,"550218","PS1MD",0.38744,0.00153,0.38735,0.389,22.304,0.272,-0.115,0.067,-1.553,0.499,22.177,0.098,0,0,0,3,0,0,1,"[JSR2018] psc550218",332.9271,0.90128
1351,"190209","PS1MD",0.36656,0.00152,0.36648,0.3681,21.98,0.153,-0.075,0.035,0.502,0.344,21.709,0.046,0,0,0,3,0,0,1,"[JSR2018] psc190209",333.08197,1.03595
983,"13305","SDSS",0.2135,0.00101,0.21339,0.21481,20.769,0.163,-0.008,0.034,1.023,0.305,20.603,0.045,1,1,0,1,0,0,1,"SDSS-II SN 13305",331.1,0.69078
591,"2008dr","LOSS1",0.04014,8.7E-4,0.03996,0.04119,17.031,0.145,-0.002,0.021,-1.387,0.082,17.235,0.032,0,0,0,0,0,0,1,"SN 2008dr",332.71529,2.10822
1189,"12841","SDSS",0.29215,0.00108,0.29208,0.29349,21.498,0.483,-0.11,0.122,-0.728,1.128,21.308,0.193,0,1,0,0,0,0,1,"SDSS-II SN 12841",321.34725,-1.03367
901,"15453","SDSS",0.18252,0.00111,0.18243,0.1837,20.529,0.175,-0.038,0.029,1.146,0.256,20.309,0.043,1,1,0,1,0,0,1,"SDSS-II SN 15453",319.668,-1.02424
685,"2006oa","CfA3K",0.06153,8.9E-4,0.06142,0.06257,17.822,0.181,-0.016,0.029,1.275,0.239,17.639,0.038,1,1,0,1,2,0,0,"SN 2006oa",320.929,-0.84306
1046,"15287","SDSS",0.23639,0.00103,0.2363,0.23768,21.128,0.153,-0.044,0.034,1.111,0.305,20.875,0.04,0,0,0,0,0,0,1,"SDSS-II SN 15287",323.961,-1.05897
856,"12843","SDSS",0.16606,9.7E-4,0.16595,0.16725,19.929,0.192,0.04,0.036,-1.026,0.304,20.17,0.053,1,1,0,1,0,0,1,"SDSS-II SN 12843",323.87808,-0.98028
1094,"17552","SDSS",0.25199,0.00104,0.25191,0.25329,21.217,0.206,0.001,0.043,1.312,0.423,21.063,0.049,1,1,0,1,0,0,1,"SDSS-II SN 17552",322.321,-1.00281
1231,"6699","SDSS",0.30922,0.0012,0.30915,0.3106,21.793,0.249,-0.132,0.05,-0.647,0.888,21.554,0.06,1,1,0,1,0,0,1,"SDSS-II SN 6699",322.815,-1.057
1050,"16350","SDSS",0.23693,0.00103,0.23684,0.23822,20.975,0.208,-0.086,0.044,-0.956,0.596,20.895,0.047,0,0,0,0,0,0,1,"SDSS-II SN 16350",323.639,-0.88497
859,"17389","SDSS",0.16971,9.8E-4,0.1696,0.1709,20.419,0.274,0.067,0.034,1.112,0.381,20.542,0.046,1,1,0,1,0,0,1,"SDSS-II SN 17389",323.295,-0.96008
882,"6936","SDSS",0.17901,9.8E-4,0.1789,0.18021,20.388,0.155,-0.019,0.029,0.046,0.312,20.323,0.04,1,1,0,1,0,0,1,"SDSS-II SN 6936",323.234,-0.70006
814,"8921","SDSS",0.14423,9.5E-4,0.1441,0.14539,19.763,0.239,0.0,0.032,0.734,0.27,19.717,0.049,1,1,0,1,0,0,1,"SDSS-II SN 8921",325.002,-0.00804
1121,"1253","SDSS",0.26175,0.00105,0.26166,0.26307,21.139,0.224,-0.117,0.05,-0.927,0.475,20.981,0.058,1,1,0,1,0,0,1,"SDSS-II SN 1253",323.799,0.16314
1698,"geta","CANDELS",1.69706,0.04006,1.69702,1.7,26.033,0.38,-0.164,0.099,0.991,0.953,25.699,0.088,0,0,0,1,0,0,1,"[GRM2014] CLP12Get",322.34966,0.14021
1336,"1688","SDSS",0.35774,0.00113,0.35767,0.35916,22.104,0.291,-0.015,0.07,0.38,1.335,21.916,0.094,0,1,0,0,0,0,1,"SDSS-II SN 1688",321.35771,0.32453
766,"12860","SDSS",0.12058,9.3E-4,0.12042,0.12168,19.54,0.251,0.145,0.029,-0.303,0.202,19.98,0.047,0,0,0,1,0,0,1,"SDSS-II SN 12860",323.695,1.17542
806,"1794","SDSS",0.14082,9.5E-4,0.1407,0.14191,19.925,0.182,0.039,0.028,1.157,0.328,19.872,0.053,1,1,0,1,0,0,1,"SDSS-II SN 1794",317.83687,-0.44536
968,"20376","SDSS",0.2084,0.00129,0.20831,0.20961,20.477,0.271,0.161,0.039,-1.191,0.629,20.969,0.051,0,1,0,0,0,0,1,"SDSS-II SN 20376",319.396,-0.52397
934,"15129","SDSS",0.19621,0.001,0.19611,0.19739,20.522,0.156,-0.068,0.033,-0.683,0.233,20.446,0.044,1,1,0,1,0,0,1,"SDSS-II SN 15129",318.90204,-0.32172
969,"15467","SDSS",0.20856,0.00101,0.20847,0.20978,20.623,0.144,-0.064,0.034,0.82,0.267,20.35,0.047,1,1,0,1,0,0,1,"SDSS-II SN 15467",320.02,-0.17736
796,"19775","SDSS",0.137,9.5E-4,0.13687,0.13809,19.757,0.223,0.099,0.031,-0.212,0.204,20.051,0.055,1,1,0,1,0,0,1,"SDSS-II SN 19775",318.95612,0.65139
963,"17801","SDSS",0.20523,0.00112,0.20515,0.2064,20.913,0.226,-0.014,0.056,-0.657,0.506,20.949,0.082,1,1,0,1,0,0,1,"SDSS-II SN 17801",316.09321,-0.898
988,"14019","SDSS",0.21521,0.00113,0.21513,0.2164,21.211,0.228,-0.015,0.048,-0.306,0.417,21.211,0.067,1,1,0,1,0,0,1,"SDSS-II SN 14019",316.64242,-0.64794
1067,"15466","SDSS",0.24444,0.00104,0.24436,0.24567,20.953,0.22,0.036,0.05,-1.063,0.415,21.118,0.073,1,1,0,1,0,0,1,"SDSS-II SN 15466",317.645,-0.12275
838,"19940","SDSS",0.15601,0.00125,0.15591,0.1571,19.717,0.177,-0.023,0.026,1.056,0.214,19.557,0.048,1,1,0,1,0,0,1,"SDSS-II SN 19940",315.394,-0.26877
857,"12853","SDSS",0.16828,0.00109,0.16817,0.1694,20.023,0.164,-0.056,0.035,-0.574,0.352,19.966,0.067,0,0,0,0,0,0,1,"SDSS-II SN 12853",316.76458,0.72333
771,"2916","SDSS",0.12316,0.00106,0.12303,0.1242,19.344,0.273,0.072,0.036,-0.749,0.233,19.766,0.063,1,1,0,1,0,0,1,"SDSS-II SN 2916",315.92175,0.56953
1018,"13727","SDSS",0.22543,0.00102,0.22534,0.22664,20.88,0.187,-0.042,0.038,1.321,0.348,20.641,0.059,0,0,0,0,0,0,1,"SDSS-II SN 13727",317.587,0.93233
820,"14024","SDSS",0.14771,9.6E-4,0.14759,0.14881,19.881,0.187,0.041,0.035,-1.927,0.201,20.261,0.067,0,0,0,0,0,0,1,"SDSS-II SN 14024",318.20079,0.91783
1199,"1119","SDSS",0.29647,0.00108,0.29639,0.2978,21.741,0.365,-0.132,0.059,0.803,1.414,21.361,0.078,0,1,0,0,0,0,1,"SDSS-II SN 1119",320.41354,0.89464
1200,"13610","SDSS",0.29692,0.00108,0.29683,0.29831,21.407,0.201,-0.091,0.043,0.14,0.564,21.146,0.052,0,0,0,0,0,0,1,"SDSS-II SN 13610",326.014,0.7255
787,"18415","SDSS",0.12958,9.4E-4,0.1294,0.13077,19.59,0.14,-0.084,0.03,-1.631,0.172,19.637,0.05,1,1,0,1,0,0,1,"SDSS-II SN 18415",337.478,1.05847
825,"13736","SDSS",0.14898,9.6E-4,0.14882,0.15021,19.908,0.173,-0.023,0.024,1.116,0.167,19.742,0.043,1,1,0,1,0,0,1,"SDSS-II SN 13736",336.833,1.03072
163,"2005kc","CSP",0.01442,8.5E-4,0.01386,0.01509,14.766,0.306,0.134,0.029,-0.756,0.037,15.246,0.078,1,0,1,1,0,0,1,"SN 2005kc",338.53058,5.56842
164,"2005kc","CfA3K",0.01442,8.5E-4,0.01386,0.01509,14.772,0.351,0.222,0.033,-0.394,0.066,15.422,0.081,1,0,1,1,0,0,1,"SN 2005kc",338.53058,5.56842
381,"2007cq","SOUSA",0.0251,8.6E-4,0.02481,0.02604,15.584,0.287,-0.006,0.054,-0.131,0.345,15.648,0.072,1,0,0,1,2,0,1,"SN 2007cq",333.66839,5.08017
382,"2007cq","CfA3K",0.0251,8.6E-4,0.02481,0.02604,15.595,0.18,-0.061,0.03,-0.689,0.117,15.583,0.066,1,0,0,1,2,0,1,"SN 2007cq",333.66839,5.08017
384,"2007cq","LOSS1",0.0251,8.6E-4,0.02481,0.02604,15.756,0.175,-0.113,0.03,-0.327,0.066,15.566,0.066,1,0,0,1,2,0,1,"SN 2007cq",333.66839,5.08017
196,"2008ec","LOSS1",0.01562,8.5E-4,0.01506,0.01631,14.92,0.263,0.072,0.028,-0.937,0.049,15.262,0.049,0,0,0,0,0,0,1,"SN 2008ec",345.81567,8.8735
197,"2008ec","SOUSA",0.01562,8.5E-4,0.01506,0.01631,14.877,0.333,0.13,0.052,-0.763,0.183,15.346,0.057,0,0,0,0,0,0,1,"SN 2008ec",345.81567,8.8735
356,"1998eg","CfA2",0.02401,8.5E-4,0.02358,0.02483,15.849,0.193,-0.001,0.034,-0.498,0.282,15.924,0.075,0,0,0,0,0,0,1,"SN 1998eg",339.87621,8.60572
577,"AT2016cvw","FOUND",0.03787,8.7E-4,0.03761,0.03888,16.753,0.205,0.021,0.043,-1.832,0.184,17.078,0.066,0,0,0,0,0,0,1,"AT2016cvw",341.55337,10.559
486,"SNF20080909-030","LOSS1",0.0311,8.6E-4,0.03013,0.03134,16.312,0.182,-0.037,0.031,1.091,0.136,16.098,0.052,0,0,0,0,0,0,1,"SNF20080909-030",330.456,13.05519
